0	1
11	2
15	1
22	2
33	2
38	2
40	1
41	1
42	1
43	2
45	1
50	4
52	3
55	4
57	2
61	3
65	1
66	3
68	3
70	1
72	1
73	2
75	1
77	4
82	1
84	1
88	3
94	6
100	9
